routes_id,latitude,longitude,central_park,routes_status_code,uber_pool_distance,uber_pool_duration,uber_pool_high_estimate,uber_pool_low_estimate,uber_x_distance,uber_x_duration,uber_x_high_estimate,uber_x_low_estimate
44714,40.8076,-73.9527,"(40.7829, -73.9654)",200.0,2.38,600.0,11.0,10.0,2.38,600.0,15.0,11.0
44715,40.7284,-73.984,"(40.7829, -73.9654)",200.0,5.29,1800.0,23.0,22.0,5.29,1800.0,38.0,30.0
44716,40.7304,-74.0005,"(40.7829, -73.9654)",200.0,4.79,1860.0,22.0,21.0,4.79,1860.0,33.0,26.0
44717,40.8309,-73.9486,"(40.7829, -73.9654)",200.0,4.43,780.0,12.0,8.0,4.43,780.0,19.0,15.0
44718,40.7056,-74.0162,"(40.7829, -73.9654)",200.0,8.64,2040.0,30.0,29.0,8.64,2040.0,44.0,35.0
44719,40.8029,-73.9649,"(40.7829, -73.9654)",200.0,2.0,600.0,10.0,9.0,2.0,600.0,12.0,9.0
44720,40.7473,-73.9775,"(40.7829, -73.9654)",200.0,3.18,900.0,14.0,13.0,3.18,900.0,19.0,15.0
44721,40.8,-73.9424,"(40.7829, -73.9654)",200.0,2.39,720.0,11.0,10.0,2.39,720.0,15.0,11.0
44722,40.7485,-73.98,"(40.7829, -73.9654)",200.0,2.95,900.0,13.0,12.0,2.95,900.0,19.0,15.0
44723,40.7754,-73.9502,"(40.7829, -73.9654)",200.0,1.39,420.0,10.0,8.0,1.39,420.0,11.0,8.0
44724,40.8238,-73.9534,"(40.7829, -73.9654)",200.0,3.77,780.0,7.0,4.0,3.77,780.0,18.0,14.0
44725,40.7659,-73.9574,"(40.7829, -73.9654)",200.0,1.78,480.0,9.0,8.0,1.78,480.0,15.0,11.0
44726,40.7287,-73.981,"(40.7829, -73.9654)",200.0,5.06,1740.0,22.0,21.0,5.06,1740.0,37.0,29.0
44727,40.7748,-73.953,"(40.7829, -73.9654)",200.0,1.32,420.0,10.0,8.0,1.32,420.0,11.0,8.0
44728,40.7421,-73.9788,"(40.7829, -73.9654)",200.0,3.59,1380.0,17.0,16.0,3.59,1380.0,24.0,19.0
44729,40.7647,-73.988,"(40.7829, -73.9654)",200.0,2.16,600.0,10.0,9.0,2.16,600.0,14.0,10.0
44730,40.7975,-73.934,"(40.7829, -73.9654)",200.0,2.71,780.0,12.0,11.0,2.71,780.0,17.0,13.0
44731,40.7637,-73.9937,"(40.7829, -73.9654)",200.0,2.56,600.0,11.0,10.0,2.56,600.0,15.0,11.0
44732,40.6651,-73.8929,"(40.7829, -73.9654)",200.0,19.72,3720.0,65.0,51.0,19.72,3720.0,85.0,68.0
44733,40.7074,-74.0069,"(40.7829, -73.9654)",200.0,7.75,2040.0,29.0,28.0,7.75,2040.0,42.0,33.0
44734,40.7412,-73.9772,"(40.7829, -73.9654)",200.0,3.7,1500.0,18.0,17.0,3.7,1500.0,25.0,20.0
44735,40.7816,-73.9559,"(40.7829, -73.9654)",200.0,0.75,240.0,10.0,8.0,0.75,240.0,9.0,6.0
44736,40.6704,-73.9227,"(40.7829, -73.9654)",200.0,20.52,3660.0,33.0,25.0,20.52,3660.0,53.0,43.0
44737,40.7273,-73.9897,"(40.7829, -73.9654)",200.0,4.76,1860.0,22.0,21.0,4.76,1860.0,33.0,26.0
44738,40.6809,-73.946,"(40.7829, -73.9654)",200.0,11.38,3420.0,35.0,27.0,11.38,3420.0,46.0,37.0
44739,40.7442,-73.9989,"(40.7829, -73.9654)",200.0,4.88,1080.0,18.0,17.0,4.88,1080.0,25.0,19.0
44740,40.7075,-74.0059,"(40.7829, -73.9654)",200.0,7.61,1980.0,28.0,27.0,7.61,1980.0,41.0,32.0
44741,40.7668,-73.9593,"(40.7829, -73.9654)",200.0,1.67,480.0,9.0,8.0,1.67,480.0,14.0,11.0
44742,40.8234,-73.9457,"(40.7829, -73.9654)",200.0,3.54,900.0,7.0,4.0,3.54,900.0,18.0,14.0
44743,40.8261,-73.9387,"(40.7829, -73.9654)",200.0,4.15,1440.0,9.0,6.0,4.15,1440.0,20.0,16.0
44744,40.753,-73.9695,"(40.7829, -73.9654)",200.0,2.75,840.0,13.0,12.0,2.75,840.0,17.0,13.0
44745,40.7031,-73.9914,"(40.7829, -73.9654)",200.0,9.24,2160.0,29.0,22.0,9.24,2160.0,41.0,32.0
44746,40.7301,-73.9942,"(40.7829, -73.9654)",200.0,4.73,1980.0,23.0,22.0,4.73,1980.0,39.0,31.0
44747,40.7568,-73.9982,"(40.7829, -73.9654)",200.0,3.67,720.0,14.0,13.0,3.67,720.0,19.0,15.0
44748,40.7471,-73.9416,"(40.7829, -73.9654)",200.0,3.98,1500.0,21.0,16.0,3.98,1500.0,25.0,20.0
44749,40.7155,-73.9389,"(40.7829, -73.9654)",200.0,7.21,2160.0,27.0,20.0,7.21,2160.0,47.0,37.0
44750,40.7124,-73.9527,"(40.7829, -73.9654)",200.0,7.31,2160.0,27.0,20.0,7.31,2160.0,47.0,37.0
44751,40.7535,-73.9648,"(40.7829, -73.9654)",200.0,2.8,780.0,13.0,12.0,2.8,780.0,17.0,13.0
44752,40.7518,-73.9695,"(40.7829, -73.9654)",200.0,3.41,960.0,14.0,13.0,3.41,960.0,20.0,15.0
44753,40.7565,-73.9631,"(40.7829, -73.9654)",200.0,2.54,600.0,11.0,10.0,2.54,600.0,15.0,11.0
44754,40.7445,-73.9949,"(40.7829, -73.9654)",200.0,3.89,1560.0,19.0,18.0,3.89,1560.0,26.0,20.0
44755,40.7637,-73.9938,"(40.7829, -73.9654)",200.0,2.57,600.0,11.0,10.0,2.57,600.0,15.0,11.0
44756,40.7786,-73.9494,"(40.7829, -73.9654)",200.0,1.46,420.0,10.0,8.0,1.46,420.0,11.0,8.0
44757,40.737,-74.0016,"(40.7829, -73.9654)",200.0,5.45,1680.0,22.0,21.0,5.45,1680.0,38.0,30.0
44758,40.7423,-73.9995,"(40.7829, -73.9654)",200.0,5.05,1380.0,20.0,19.0,5.05,1380.0,28.0,22.0
44759,40.7568,-73.9982,"(40.7829, -73.9654)",200.0,3.67,720.0,14.0,13.0,3.67,720.0,19.0,15.0
44760,40.6918,-73.9845,"(40.7829, -73.9654)",200.0,9.01,2520.0,26.0,19.0,9.01,2520.0,39.0,31.0
44761,40.7224,-73.9829,"(40.7829, -73.9654)",200.0,5.39,1680.0,22.0,21.0,5.39,1680.0,38.0,30.0
44762,40.7485,-73.98,"(40.7829, -73.9654)",200.0,2.95,900.0,13.0,12.0,2.95,900.0,19.0,15.0
44763,40.7696,-73.9567,"(40.7829, -73.9654)",200.0,1.73,540.0,9.0,8.0,1.73,540.0,15.0,11.0
44764,40.7702,-73.9805,"(40.7829, -73.9654)",200.0,1.45,480.0,10.0,8.0,1.45,480.0,9.0,7.0
44765,40.7487,-73.9901,"(40.7829, -73.9654)",200.0,4.06,1380.0,18.0,17.0,4.06,1380.0,25.0,20.0
44766,40.7606,-73.9677,"(40.7829, -73.9654)",200.0,2.09,480.0,10.0,9.0,2.09,480.0,13.0,10.0
44767,40.7208,-73.9878,"(40.7829, -73.9654)",200.0,5.96,1980.0,25.0,24.0,5.96,1980.0,42.0,34.0
44768,40.7484,-73.9893,"(40.7829, -73.9654)",200.0,3.35,1320.0,17.0,16.0,3.35,1320.0,23.0,18.0
44769,40.7735,-73.9498,"(40.7829, -73.9654)",200.0,1.4,480.0,10.0,8.0,1.4,480.0,11.0,8.0
44770,40.7729,-73.9512,"(40.7829, -73.9654)",200.0,1.55,480.0,9.0,8.0,1.55,480.0,14.0,10.0
44771,40.7399,-73.9864,"(40.7829, -73.9654)",200.0,3.68,1020.0,16.0,15.0,3.68,1020.0,21.0,17.0
44772,40.788,-73.9476,"(40.7829, -73.9654)",200.0,1.93,480.0,9.0,8.0,1.93,480.0,12.0,9.0
44773,40.7658,-73.9826,"(40.7829, -73.9654)",200.0,2.03,540.0,10.0,9.0,2.03,540.0,13.0,10.0
44774,40.719,-73.9855,"(40.7829, -73.9654)",200.0,6.38,1860.0,25.0,24.0,6.38,1860.0,42.0,34.0
44775,40.7334,-74.0047,"(40.7829, -73.9654)",200.0,5.56,1800.0,23.0,22.0,5.56,1800.0,39.0,31.0
44776,40.7593,-73.9962,"(40.7829, -73.9654)",200.0,3.48,780.0,14.0,13.0,3.48,780.0,19.0,14.0
44777,40.7756,-73.9563,"(40.7829, -73.9654)",200.0,0.9,360.0,10.0,8.0,0.9,360.0,11.0,8.0
44778,40.7695,-73.9603,"(40.7829, -73.9654)",200.0,1.38,360.0,10.0,8.0,1.38,360.0,9.0,6.0
44779,40.7601,-73.99,"(40.7829, -73.9654)",200.0,2.89,720.0,12.0,11.0,2.89,720.0,16.0,13.0
44780,40.7231,-74.0044,"(40.7829, -73.9654)",200.0,6.42,1980.0,26.0,25.0,6.42,1980.0,44.0,35.0
44781,40.7489,-73.9765,"(40.7829, -73.9654)",200.0,3.17,900.0,14.0,13.0,3.17,900.0,20.0,16.0
44782,40.7631,-73.9581,"(40.7829, -73.9654)",200.0,2.39,600.0,11.0,10.0,2.39,600.0,15.0,11.0
44783,40.7479,-73.9739,"(40.7829, -73.9654)",200.0,3.14,900.0,14.0,13.0,3.14,900.0,19.0,15.0
44784,40.7424,-73.9823,"(40.7829, -73.9654)",200.0,3.69,1020.0,16.0,15.0,3.69,1020.0,22.0,17.0
44785,40.7035,-73.9897,"(40.7829, -73.9654)",200.0,8.96,2100.0,26.0,20.0,8.96,2100.0,40.0,31.0
44786,40.7599,-73.9925,"(40.7829, -73.9654)",200.0,2.81,720.0,12.0,11.0,2.81,720.0,16.0,12.0
44787,40.8293,-73.9423,"(40.7829, -73.9654)",200.0,4.08,1020.0,8.0,5.0,4.08,1020.0,17.0,13.0
44788,40.7777,-73.9883,"(40.7829, -73.9654)",200.0,1.8,540.0,9.0,8.0,1.8,540.0,12.0,9.0
44789,40.7585,-73.9913,"(40.7829, -73.9654)",200.0,2.98,720.0,12.0,11.0,2.98,720.0,17.0,13.0
44790,40.7269,-73.9787,"(40.7829, -73.9654)",200.0,5.05,1620.0,21.0,20.0,5.05,1620.0,36.0,28.0
44791,40.7084,-74.0066,"(40.7829, -73.9654)",200.0,7.68,1980.0,28.0,27.0,7.68,1980.0,41.0,33.0
44792,40.7536,-73.9739,"(40.7829, -73.9654)",200.0,2.73,780.0,12.0,11.0,2.73,780.0,17.0,13.0
44793,40.7621,-73.9956,"(40.7829, -73.9654)",200.0,3.16,720.0,13.0,12.0,3.16,720.0,17.0,13.0
44794,40.798,-73.9678,"(40.7829, -73.9654)",200.0,1.61,420.0,10.0,8.0,1.61,420.0,8.0,5.0
44795,40.7485,-74.0053,"(40.7829, -73.9654)",200.0,4.66,1080.0,17.0,16.0,4.66,1080.0,29.0,23.0
44796,40.7054,-74.0095,"(40.7829, -73.9654)",200.0,7.97,2040.0,29.0,28.0,7.97,2040.0,49.0,39.0
44797,40.7626,-73.9619,"(40.7829, -73.9654)",200.0,2.01,540.0,10.0,9.0,2.01,540.0,14.0,10.0
44798,40.7213,-73.9822,"(40.7829, -73.9654)",200.0,5.51,1680.0,23.0,22.0,5.51,1680.0,38.0,30.0
44799,40.7494,-73.9875,"(40.7829, -73.9654)",200.0,3.23,900.0,14.0,13.0,3.23,900.0,19.0,15.0
44800,40.7538,-73.974,"(40.7829, -73.9654)",200.0,2.74,780.0,12.0,11.0,2.74,780.0,17.0,13.0
44801,40.7742,-73.9647,"(40.7829, -73.9654)",200.0,1.16,360.0,10.0,8.0,1.16,360.0,9.0,6.0
44802,40.7638,-73.9941,"(40.7829, -73.9654)",200.0,2.58,600.0,11.0,10.0,2.58,600.0,15.0,11.0
44803,40.6736,-73.9659,"(40.7829, -73.9654)",200.0,10.75,3000.0,42.0,33.0,10.75,3000.0,50.0,40.0
44804,40.742,-73.9969,"(40.7829, -73.9654)",200.0,4.1,1680.0,20.0,19.0,4.1,1680.0,28.0,22.0
44805,40.7936,-73.976,"(40.7829, -73.9654)",200.0,1.6,420.0,10.0,8.0,1.6,420.0,8.0,5.0
44806,40.7391,-73.9936,"(40.7829, -73.9654)",200.0,4.15,1740.0,21.0,20.0,4.15,1740.0,28.0,22.0
44807,40.7619,-73.9854,"(40.7829, -73.9654)",200.0,2.4,660.0,11.0,10.0,2.4,660.0,16.0,12.0
44808,40.7081,-74.0065,"(40.7829, -73.9654)",200.0,7.66,1980.0,28.0,27.0,7.66,1980.0,41.0,33.0
44809,40.7185,-73.9827,"(40.7829, -73.9654)",200.0,6.25,1980.0,25.0,24.0,6.25,1980.0,43.0,34.0
44810,40.7073,-74.0046,"(40.7829, -73.9654)",200.0,7.51,1800.0,27.0,26.0,7.51,1800.0,39.0,31.0
44811,40.7064,-74.01,"(40.7829, -73.9654)",200.0,7.86,1980.0,28.0,27.0,7.86,1980.0,47.0,38.0
44812,40.7386,-73.9819,"(40.7829, -73.9654)",200.0,3.92,1440.0,18.0,17.0,3.92,1440.0,27.0,21.0
44813,40.7606,-73.9658,"(40.7829, -73.9654)",200.0,2.36,540.0,10.0,9.0,2.36,540.0,14.0,10.0
44814,40.723,-73.983,"(40.7829, -73.9654)",200.0,5.36,1680.0,22.0,21.0,5.36,1680.0,38.0,30.0
44815,40.7328,-73.985,"(40.7829, -73.9654)",200.0,4.4,1560.0,20.0,19.0,4.4,1560.0,33.0,27.0
44816,40.7715,-73.9524,"(40.7829, -73.9654)",200.0,1.56,540.0,9.0,8.0,1.56,540.0,14.0,11.0
44817,40.753,-73.9695,"(40.7829, -73.9654)",200.0,2.75,840.0,13.0,12.0,2.75,840.0,17.0,13.0
44818,40.6333,-73.9653,"(40.7829, -73.9654)",200.0,13.36,3420.0,48.0,38.0,13.36,3420.0,68.0,55.0
44819,40.7349,-73.9863,"(40.7829, -73.9654)",200.0,4.12,1500.0,19.0,18.0,4.12,1500.0,32.0,25.0
44820,40.7894,-73.9729,"(40.7829, -73.9654)",200.0,0.89,240.0,10.0,8.0,0.89,240.0,8.0,5.0
44821,40.7587,-73.9907,"(40.7829, -73.9654)",200.0,3.0,720.0,12.0,11.0,3.0,720.0,17.0,13.0
44822,40.7068,-74.0102,"(40.7829, -73.9654)",200.0,7.89,2040.0,29.0,28.0,7.89,2040.0,49.0,39.0
44823,40.7634,-73.9638,"(40.7829, -73.9654)",200.0,1.87,420.0,9.0,8.0,1.87,420.0,13.0,9.0
44824,40.7254,-73.9799,"(40.7829, -73.9654)",200.0,5.09,1800.0,22.0,21.0,5.09,1800.0,38.0,30.0
44825,40.7466,-73.9779,"(40.7829, -73.9654)",200.0,3.24,900.0,14.0,13.0,3.24,900.0,19.0,15.0
44826,40.8041,-73.9573,"(40.7829, -73.9654)",200.0,1.77,360.0,10.0,8.0,1.77,360.0,9.0,6.0
44827,40.7169,-74.0149,"(40.7829, -73.9654)",200.0,6.6,1860.0,25.0,24.0,6.6,1860.0,43.0,34.0
44828,40.7562,-73.9968,"(40.7829, -73.9654)",200.0,3.11,840.0,13.0,12.0,3.11,840.0,19.0,15.0
44829,40.7902,-73.9677,"(40.7829, -73.9654)",200.0,0.86,240.0,10.0,8.0,0.86,240.0,8.0,5.0
44830,40.773,-73.9636,"(40.7829, -73.9654)",200.0,1.13,360.0,10.0,8.0,1.13,360.0,9.0,7.0
44831,40.7704,-73.9566,"(40.7829, -73.9654)",200.0,1.36,480.0,10.0,8.0,1.36,480.0,11.0,8.0
44832,40.7073,-74.0046,"(40.7829, -73.9654)",200.0,7.51,1800.0,27.0,26.0,7.51,1800.0,39.0,31.0
44833,40.7575,-73.9704,"(40.7829, -73.9654)",200.0,2.4,660.0,11.0,10.0,2.4,660.0,14.0,11.0
44834,40.7431,-73.9792,"(40.7829, -73.9654)",200.0,3.97,1440.0,18.0,17.0,3.97,1440.0,25.0,19.0
44835,40.7655,-73.9785,"(40.7829, -73.9654)",200.0,2.08,600.0,10.0,9.0,2.08,600.0,14.0,10.0
44836,40.796,-73.9742,"(40.7829, -73.9654)",200.0,1.34,420.0,10.0,8.0,1.34,420.0,8.0,5.0
44837,40.7924,-73.9741,"(40.7829, -73.9654)",200.0,1.01,300.0,10.0,8.0,1.01,300.0,8.0,5.0
44838,40.8219,-73.951,"(40.7829, -73.9654)",200.0,4.25,780.0,8.0,5.0,4.25,780.0,18.0,14.0
44839,40.7403,-73.9852,"(40.7829, -73.9654)",200.0,3.86,1440.0,18.0,17.0,3.86,1440.0,25.0,20.0
44840,40.7644,-73.9616,"(40.7829, -73.9654)",200.0,2.13,540.0,10.0,9.0,2.13,540.0,14.0,10.0
44841,40.7242,-73.9834,"(40.7829, -73.9654)",200.0,5.49,1800.0,23.0,22.0,5.49,1800.0,39.0,31.0
44842,40.7831,-73.9838,"(40.7829, -73.9654)",200.0,1.36,420.0,10.0,8.0,1.36,420.0,9.0,7.0
44843,40.7242,-73.9878,"(40.7829, -73.9654)",200.0,5.56,1860.0,24.0,23.0,5.56,1860.0,40.0,32.0
44844,40.6788,-73.9507,"(40.7829, -73.9654)",200.0,10.88,3060.0,19.0,14.0,10.88,3060.0,36.0,28.0
44845,40.8256,-73.9498,"(40.7829, -73.9654)",200.0,3.52,900.0,7.0,4.0,3.52,900.0,16.0,13.0
44846,40.7726,-73.9212,"(40.7829, -73.9654)",200.0,5.63,1680.0,19.0,14.0,5.63,1680.0,38.0,30.0
44847,40.7715,-73.949,"(40.7829, -73.9654)",200.0,1.68,540.0,9.0,8.0,1.68,540.0,15.0,11.0
44848,40.7853,-73.9803,"(40.7829, -73.9654)",200.0,1.04,300.0,10.0,8.0,1.04,300.0,8.0,5.0
44849,40.7697,-73.9581,"(40.7829, -73.9654)",200.0,1.42,480.0,10.0,8.0,1.42,480.0,11.0,8.0
44850,40.7744,-73.9539,"(40.7829, -73.9654)",200.0,1.05,420.0,10.0,8.0,1.05,420.0,11.0,8.0
44851,40.7012,-73.9302,"(40.7829, -73.9654)",200.0,9.24,2640.0,36.0,27.0,9.24,2640.0,47.0,37.0
44852,40.6975,-73.9939,"(40.7829, -73.9654)",200.0,9.24,2160.0,26.0,20.0,9.24,2160.0,46.0,37.0
44853,40.7202,-73.9788,"(40.7829, -73.9654)",200.0,5.66,1800.0,23.0,22.0,5.66,1800.0,39.0,31.0
44854,40.7655,-73.9817,"(40.7829, -73.9654)",200.0,2.34,660.0,11.0,10.0,2.34,660.0,15.0,11.0
44855,40.7204,-74.0033,"(40.7829, -73.9654)",200.0,6.74,1980.0,26.0,25.0,6.74,1980.0,45.0,36.0
44856,40.7805,-73.9785,"(40.7829, -73.9654)",200.0,1.03,360.0,10.0,8.0,1.03,360.0,9.0,6.0
44857,40.8788,-73.9144,"(40.7829, -73.9654)",200.0,9.58,1860.0,18.0,13.0,9.58,1860.0,29.0,23.0
44858,40.7643,-73.9917,"(40.7829, -73.9654)",200.0,2.43,600.0,11.0,10.0,2.43,600.0,14.0,11.0
44859,40.7706,-73.9506,"(40.7829, -73.9654)",200.0,1.48,540.0,9.0,8.0,1.48,540.0,14.0,11.0
44860,40.7775,-73.9536,"(40.7829, -73.9654)",200.0,0.76,420.0,10.0,8.0,0.76,420.0,11.0,8.0
44861,40.7598,-73.9933,"(40.7829, -73.9654)",200.0,2.85,660.0,12.0,11.0,2.85,660.0,16.0,12.0
44862,40.7347,-74.0063,"(40.7829, -73.9654)",200.0,5.65,1620.0,23.0,22.0,5.65,1620.0,33.0,26.0
44863,40.6863,-73.9485,"(40.7829, -73.9654)",200.0,10.9,3000.0,19.0,14.0,10.9,3000.0,35.0,28.0
44864,40.7709,-73.9917,"(40.7829, -73.9654)",200.0,2.21,540.0,10.0,9.0,2.21,540.0,13.0,10.0
44865,40.7035,-73.9897,"(40.7829, -73.9654)",200.0,8.94,2100.0,28.0,21.0,8.94,2100.0,40.0,31.0
44866,40.7327,-73.8516,"(40.7829, -73.9654)",200.0,12.38,2640.0,48.0,38.0,12.38,2640.0,54.0,43.0
44867,40.7617,-73.9617,"(40.7829, -73.9654)",200.0,2.19,540.0,10.0,9.0,2.19,540.0,13.0,10.0
44868,40.7812,-73.9472,"(40.7829, -73.9654)",200.0,1.77,480.0,9.0,8.0,1.77,480.0,14.0,11.0
44869,40.6877,-73.9223,"(40.7829, -73.9654)",200.0,11.32,3480.0,22.0,16.0,11.32,3480.0,42.0,33.0
44870,40.7608,-73.9861,"(40.7829, -73.9654)",200.0,2.33,660.0,11.0,10.0,2.33,660.0,16.0,12.0
44871,40.7648,-73.9702,"(40.7829, -73.9654)",200.0,1.63,420.0,10.0,8.0,1.63,420.0,9.0,6.0
44872,40.7337,-73.9897,"(40.7829, -73.9654)",200.0,4.16,1740.0,20.0,19.0,4.16,1740.0,34.0,27.0
44873,40.7748,-73.9471,"(40.7829, -73.9654)",200.0,1.25,480.0,10.0,8.0,1.25,480.0,9.0,7.0
44874,40.6779,-73.9551,"(40.7829, -73.9654)",200.0,10.92,3360.0,19.0,14.0,10.92,3360.0,37.0,30.0
44875,40.7258,-73.9994,"(40.7829, -73.9654)",200.0,5.53,1980.0,24.0,23.0,5.53,1980.0,41.0,33.0
44876,40.7957,-73.9705,"(40.7829, -73.9654)",200.0,1.46,420.0,10.0,8.0,1.46,420.0,8.0,5.0
44877,40.7445,-74.0,"(40.7829, -73.9654)",200.0,4.98,1380.0,20.0,19.0,4.98,1380.0,27.0,22.0
44878,40.7056,-74.0162,"(40.7829, -73.9654)",200.0,8.62,2040.0,30.0,29.0,8.62,2040.0,44.0,35.0
44879,40.834,-73.9399,"(40.7829, -73.9654)",200.0,5.56,900.0,9.0,5.0,5.56,900.0,18.0,14.0
44880,40.6879,-73.9858,"(40.7829, -73.9654)",200.0,9.68,2700.0,35.0,27.0,9.68,2700.0,47.0,38.0
44881,40.7067,-74.0072,"(40.7829, -73.9654)",200.0,7.87,2040.0,29.0,28.0,7.87,2040.0,49.0,39.0
44882,40.7072,-74.0144,"(40.7829, -73.9654)",200.0,8.89,1980.0,30.0,29.0,8.89,1980.0,43.0,35.0
44883,40.7271,-73.8184,"(40.7829, -73.9654)",200.0,13.56,2640.0,42.0,32.0,13.56,2640.0,62.0,50.0
44884,40.7689,-73.9547,"(40.7829, -73.9654)",200.0,1.78,540.0,9.0,8.0,1.78,540.0,15.0,11.0
44885,40.753,-73.9695,"(40.7829, -73.9654)",200.0,2.76,840.0,13.0,12.0,2.76,840.0,17.0,13.0
44886,40.7468,-73.9777,"(40.7829, -73.9654)",200.0,3.18,900.0,14.0,13.0,3.18,900.0,19.0,15.0
44887,40.7301,-73.9942,"(40.7829, -73.9654)",200.0,5.06,2040.0,24.0,23.0,5.06,2040.0,40.0,32.0
44888,40.7269,-73.9787,"(40.7829, -73.9654)",200.0,5.05,1740.0,22.0,21.0,5.05,1740.0,37.0,30.0
44889,40.774,-73.956,"(40.7829, -73.9654)",200.0,1.07,420.0,10.0,8.0,1.07,420.0,11.0,8.0
44890,40.6736,-73.9659,"(40.7829, -73.9654)",200.0,10.75,3000.0,43.0,33.0,10.75,3000.0,51.0,40.0
44891,40.7037,-73.9265,"(40.7829, -73.9654)",200.0,8.84,2460.0,32.0,25.0,8.84,2460.0,52.0,42.0
44892,40.8486,-73.9338,"(40.7829, -73.9654)",200.0,6.95,1140.0,11.0,7.0,6.95,1140.0,21.0,16.0
44893,40.7602,-73.9689,"(40.7829, -73.9654)",200.0,2.22,540.0,10.0,9.0,2.22,540.0,13.0,10.0
44894,40.7967,-73.9623,"(40.7829, -73.9654)",200.0,1.22,240.0,10.0,8.0,1.22,240.0,8.0,5.0
44895,40.7454,-73.9776,"(40.7829, -73.9654)",200.0,3.34,900.0,14.0,13.0,3.34,900.0,20.0,15.0
44896,40.7238,-73.8501,"(40.7829, -73.9654)",200.0,13.46,2640.0,43.0,34.0,13.46,2640.0,63.0,51.0
44897,40.7665,-73.9585,"(40.7829, -73.9654)",200.0,1.71,540.0,9.0,8.0,1.71,540.0,15.0,11.0
44898,40.7399,-74.0036,"(40.7829, -73.9654)",200.0,5.3,1560.0,22.0,21.0,5.3,1560.0,30.0,24.0
44899,40.7112,-73.9441,"(40.7829, -73.9654)",200.0,7.16,2280.0,32.0,24.0,7.16,2280.0,42.0,33.0
44900,40.708,-74.0149,"(40.7829, -73.9654)",200.0,7.55,1980.0,28.0,27.0,7.55,1980.0,41.0,33.0
44901,40.6802,-73.9061,"(40.7829, -73.9654)",200.0,19.27,3480.0,62.0,49.0,19.27,3480.0,82.0,66.0
44902,40.7489,-73.9765,"(40.7829, -73.9654)",200.0,2.97,900.0,14.0,13.0,2.97,900.0,19.0,15.0
44903,40.7389,-73.9929,"(40.7829, -73.9654)",200.0,4.11,1800.0,21.0,20.0,4.11,1800.0,29.0,23.0
44904,40.7402,-74.0001,"(40.7829, -73.9654)",200.0,5.54,1620.0,22.0,21.0,5.54,1620.0,31.0,24.0
44905,40.8022,-73.9652,"(40.7829, -73.9654)",200.0,1.74,480.0,9.0,8.0,1.74,480.0,10.0,7.0
44906,40.6622,-73.9238,"(40.7829, -73.9654)",200.0,13.41,4080.0,26.0,20.0,13.41,4080.0,46.0,37.0
44907,40.728,-73.9839,"(40.7829, -73.9654)",200.0,4.81,1740.0,22.0,21.0,4.81,1740.0,37.0,29.0
44908,40.7238,-73.9902,"(40.7829, -73.9654)",200.0,5.01,1860.0,23.0,22.0,5.01,1860.0,38.0,30.0
44909,40.7751,-73.9847,"(40.7829, -73.9654)",200.0,1.93,480.0,9.0,8.0,1.93,480.0,13.0,10.0
44910,40.7345,-73.9796,"(40.7829, -73.9654)",200.0,4.67,1560.0,20.0,19.0,4.67,1560.0,30.0,23.0
44911,40.6181,-74.0294,"(40.7829, -73.9654)",200.0,14.59,3180.0,45.0,35.0,14.59,3180.0,60.0,48.0
44912,40.667,-73.9786,"(40.7829, -73.9654)",200.0,11.22,3000.0,48.0,37.0,11.22,3000.0,57.0,45.0
44913,40.8291,-73.9402,"(40.7829, -73.9654)",200.0,4.31,1020.0,8.0,5.0,4.31,1020.0,18.0,14.0
44914,40.7404,-73.9979,"(40.7829, -73.9654)",200.0,5.4,1500.0,21.0,20.0,5.4,1500.0,30.0,23.0
44915,40.7482,-73.989,"(40.7829, -73.9654)",200.0,3.58,1380.0,17.0,16.0,3.58,1380.0,25.0,20.0
44916,40.7355,-74.0022,"(40.7829, -73.9654)",200.0,5.67,1740.0,23.0,22.0,5.67,1740.0,39.0,31.0
44917,40.7283,-73.9839,"(40.7829, -73.9654)",200.0,5.27,1800.0,23.0,22.0,5.27,1800.0,38.0,30.0
44918,40.7278,-73.9809,"(40.7829, -73.9654)",200.0,4.86,1860.0,22.0,21.0,4.86,1860.0,38.0,30.0
44919,40.7457,-73.9767,"(40.7829, -73.9654)",200.0,3.34,900.0,14.0,13.0,3.34,900.0,19.0,15.0
44920,40.6798,-73.9414,"(40.7829, -73.9654)",200.0,10.04,3420.0,22.0,17.0,10.04,3420.0,42.0,34.0
44921,40.7664,-73.9871,"(40.7829, -73.9654)",200.0,2.51,600.0,11.0,10.0,2.51,600.0,15.0,11.0
44922,40.7056,-74.0162,"(40.7829, -73.9654)",200.0,8.64,2040.0,30.0,29.0,8.64,2040.0,44.0,35.0
44923,40.7937,-73.9761,"(40.7829, -73.9654)",200.0,1.59,420.0,10.0,8.0,1.59,420.0,8.0,5.0
44924,40.7933,-73.9509,"(40.7829, -73.9654)",200.0,1.36,540.0,9.0,8.0,1.36,540.0,11.0,8.0
44925,40.7413,-73.9779,"(40.7829, -73.9654)",200.0,3.66,1380.0,18.0,17.0,3.66,1380.0,24.0,19.0
44926,40.7176,-73.9531,"(40.7829, -73.9654)",200.0,7.14,2040.0,30.0,23.0,7.14,2040.0,39.0,31.0
44927,40.7494,-73.9875,"(40.7829, -73.9654)",200.0,3.43,900.0,14.0,13.0,3.43,900.0,20.0,15.0
